objid,pid1,photoZ1,photoZ_err1,schlegelZ1,schlegelZ_err1,absMagR1,u1,g1,r1,i1,z1,pid2,photoZ2,photoZ_err2,schlegelZ2,schlegelZ_err2,absMagR2,u2,g2,r2,i2,z2
1237663784209219773,1237663784209219773,0.178169,0.011862,null,null,-21.9922,20.83968,19.01348,17.78641,17.27893,16.88865,1237663784209219773,0.178169,0.011862,null,null,-21.9922,20.83968,19.01348,17.78641,17.27893,16.88865
1237663784209220377,1237663784209220357,0.26424,0.080755,null,null,-19.7125,22.80553,22.37282,20.9653,20.37562,20.03488,1237663784209220357,0.26424,0.080755,null,null,-19.7125,22.80553,22.37282,20.9653,20.37562,20.03488
1237663784209286165,1237663784209285809,0.543777,0.10358,null,null,-20.4994,24.94333,25.72503,24.55576,23.32217,20.6768,1237663784209285809,0.543777,0.10358,null,null,-20.4994,24.94333,25.72503,24.55576,23.32217,20.6768
1237663784209416950,1237663784209416950,0.560213,0.053353,null,null,-21.6061,22.03052,21.99882,20.92878,20.27604,19.89924,1237663784209416950,0.560213,0.053353,null,null,-21.6061,22.03052,21.99882,20.92878,20.27604,19.89924
1237663784209417070,1237663784209417076,0.287734,0.069265,null,null,-20.378,23.8509,23.23806,22.43529,21.99474,21.66277,1237663784209417076,0.287734,0.069265,null,null,-20.378,23.8509,23.23806,22.43529,21.99474,21.66277
1237663784209547991,1237663784209547991,0.441921,0.030236,null,null,-21.2867,24.50473,22.64443,20.89373,20.11683,19.66957,1237663784209547991,0.441921,0.030236,null,null,-21.2867,24.50473,22.64443,20.89373,20.11683,19.66957
1237663784209613242,1237663784209613242,0.669853,0.095852,null,null,-21.7324,25.08815,23.12607,22.0307,20.96135,20.17208,1237663784209613242,0.669853,0.095852,null,null,-21.7324,25.08815,23.12607,22.0307,20.96135,20.17208
1237663784209613244,1237663784209613244,-9999,-9999,null,null,-15.8725,23.73633,21.79475,22.70224,22.3563,22.83835,1237663784209613244,-9999,-9999,null,null,-15.8725,23.73633,21.79475,22.70224,22.3563,22.83835
1237663784209744053,1237663784209744053,0.267753,0.024906,null,null,-21.8143,22.6568,20.50817,19.04064,18.48438,18.14944,1237663784209744053,0.267753,0.024906,null,null,-21.8143,22.6568,20.50817,19.04064,18.48438,18.14944
1237663784209809864,1237663784209809864,0.271209,0.056071,null,null,-21.2021,26.51861,21.03444,19.83789,19.31308,19.00452,1237663784209809864,0.271209,0.056071,null,null,-21.2021,26.51861,21.03444,19.83789,19.31308,19.00452
1237663784210071778,1237663784210071778,0.235087,0.031002,null,null,-21.3523,22.51217,20.50549,19.17715,18.70954,18.3947,1237663784210071778,0.235087,0.031002,null,null,-21.3523,22.51217,20.50549,19.17715,18.70954,18.3947
1237663784210334508,1237663784210334508,0.124228,0.042087,null,null,-19.0714,21.17114,20.17771,19.77378,19.56846,19.65895,1237663784210334508,0.124228,0.042087,null,null,-19.0714,21.17114,20.17771,19.77378,19.56846,19.65895
1237663784210399785,1237663784210399785,0.710721,0.135587,null,null,-20.5389,22.71772,22.56362,22.29207,22.66496,21.82845,1237663784210399785,0.710721,0.135587,null,null,-20.5389,22.71772,22.56362,22.29207,22.66496,21.82845
1237663784210465174,1237663784210465174,0.344299,0.058011,null,null,-21.2914,21.66837,20.9126,19.99166,19.74235,19.34011,1237663784210465174,0.344299,0.058011,null,null,-21.2914,21.66837,20.9126,19.99166,19.74235,19.34011
1237663784210465817,1237663784210465817,0.911966,0.101754,null,null,-21.7888,23.86143,23.96237,22.88916,21.66498,20.56604,1237663784210465817,0.911966,0.101754,null,null,-21.7888,23.86143,23.96237,22.88916,21.66498,20.56604
1237663784210465818,1237663784210465818,0.608066,0.063522,null,null,-22.0623,24.80758,22.91303,21.64717,20.66697,20.14454,1237663784210465818,0.608066,0.063522,null,null,-22.0623,24.80758,22.91303,21.64717,20.66697,20.14454
1237663784210466344,1237663784210466344,-9999,-9999,null,null,-19.0781,23.58563,25.79192,23.53611,22.31453,21.66073,1237663784210466344,-9999,-9999,null,null,-19.0781,23.58563,25.79192,23.53611,22.31453,21.66073
1237663784210530445,1237663784210530445,0.089913,0.02418,0.05915462,1.282308E-05,-20.3501,19.35976,18.2407,17.80486,17.50861,17.45041,1237663784210530445,0.089913,0.02418,0.05915462,1.282308E-05,-20.3501,19.35976,18.2407,17.80486,17.50861,17.45041
1237663784210531740,1237663784210531382,0.598083,0.050661,null,null,-21.6064,23.72508,23.72919,22.4864,21.72131,21.69117,1237663784210531382,0.598083,0.050661,null,null,-21.6064,23.72508,23.72919,22.4864,21.72131,21.69117
1237663784210661720,1237663784210661720,0.771927,0.190326,null,null,-21.7861,22.12539,21.83408,21.65647,21.57561,21.44963,1237663784210661720,0.771927,0.190326,null,null,-21.7861,22.12539,21.83408,21.65647,21.57561,21.44963
1237663784210727411,1237663784210727411,0.457918,0.12339,null,null,-20.5278,24.24239,23.15044,21.89394,21.32328,21.07906,1237663784210727411,0.457918,0.12339,null,null,-20.5278,24.24239,23.15044,21.89394,21.32328,21.07906
1237663784210727414,1237663784210727414,0.554761,0.113427,null,null,-21.0568,24.54788,22.94864,22.18605,21.33982,21.3456,1237663784210727414,0.554761,0.113427,null,null,-21.0568,24.54788,22.94864,22.18605,21.33982,21.3456
1237663784210727415,1237663784210727414,0.554761,0.113427,null,null,-21.0568,24.09871,22.91832,22.16051,21.70683,21.13137,1237663784210727414,0.554761,0.113427,null,null,-21.0568,24.09871,22.91832,22.16051,21.70683,21.13137
1237663784210924135,1237663784210924135,0.3898,0.066342,null,null,-20.0135,24.78612,24.11228,22.0027,21.71044,20.6825,1237663784210924135,0.3898,0.066342,null,null,-20.0135,24.78612,24.11228,22.0027,21.71044,20.6825
1237663784210924201,1237663784210924429,0.491312,0.070162,null,null,-20.938,23.03079,22.20048,21.94202,21.77369,21.93747,1237663784210924429,0.491312,0.070162,null,null,-20.938,23.03079,22.20048,21.94202,21.77369,21.93747
1237663784210924238,1237663784210924238,0.780907,0.2017,null,null,-20.3416,23.12025,22.94897,22.73957,22.44239,21.50112,1237663784210924238,0.780907,0.2017,null,null,-20.3416,23.12025,22.94897,22.73957,22.44239,21.50112
1237663784210924336,1237663784210924028,0.388618,0.104382,null,null,-20.7198,22.38148,23.08409,21.42535,20.87281,20.13539,1237663784210924029,0.436357,0.034598,null,null,-20.512,22.38148,23.08409,21.42535,20.87281,20.13539
1237663784211121109,1237663784211121109,-9999,-9999,null,null,-21.6861,24.7126,23.74938,22.32859,21.05677,20.05084,1237663784211121109,-9999,-9999,null,null,-21.6861,24.7126,23.74938,22.32859,21.05677,20.05084
1237663784211186194,1237663784211186187,0.361154,0.067529,null,null,-21.7969,22.72181,21.81622,21.5925,21.40662,20.81937,1237663784211186187,0.361154,0.067529,null,null,-21.7969,22.72181,21.81622,21.5925,21.40662,20.81937
1237663784211252043,1237663784211252043,0.453493,0.089653,null,null,-19.3897,23.34673,23.13464,22.23429,22.24177,21.6815,1237663784211252043,0.453493,0.089653,null,null,-19.3897,23.34673,23.13464,22.23429,22.24177,21.6815
1237663784211382490,1237663784211382490,0.190403,0.055776,null,null,-20.0093,21.61201,20.50115,19.87451,19.57814,19.39966,1237663784211382490,0.190403,0.055776,null,null,-20.0093,21.61201,20.50115,19.87451,19.57814,19.39966
1237663784211382564,1237663784211382564,0.464848,0.108369,null,null,-20.1391,22.19724,22.36172,21.5418,21.40852,20.8165,1237663784211382564,0.464848,0.108369,null,null,-20.1391,22.19724,22.36172,21.5418,21.40852,20.8165
1237663784211382821,1237663784211382821,0.579064,0.138351,null,null,-20.8492,22.85406,22.19545,21.40055,20.8622,20.34299,1237663784211382821,0.579064,0.138351,null,null,-20.8492,22.85406,22.19545,21.40055,20.8622,20.34299
1237663784211514001,1237663784211514001,0.559252,0.145768,null,null,-21.0801,24.62579,22.44575,21.57329,20.9915,20.29656,1237663784211514001,0.559252,0.145768,null,null,-21.0801,24.62579,22.44575,21.57329,20.9915,20.29656
1237663784211710209,1237663784211710209,0.215194,0.036823,0.2015217,2.266712E-05,-21.0695,21.18214,20.05228,19.17828,18.74943,18.48708,1237663784211710209,0.215194,0.036823,0.2015217,2.266712E-05,-21.0695,21.18214,20.05228,19.17828,18.74943,18.48708
1237663784211710210,1237663784211710209,0.215194,0.036823,null,null,-21.0695,23.55392,23.17393,22.78329,22.14291,22.67744,1237663784211710209,0.215194,0.036823,null,null,-21.0695,23.55392,23.17393,22.78329,22.14291,22.67744
1237663784211841905,1237663784211841905,0.590436,0.187873,null,null,-21.6045,22.32482,21.66796,21.22163,20.77545,20.18932,1237663784211841905,0.590436,0.187873,null,null,-21.6045,22.32482,21.66796,21.22163,20.77545,20.18932
1237663784211842116,1237663784211842116,0.60601,0.037265,null,null,-21.7275,24.70608,24.14044,21.88124,20.67552,20.22518,1237663784211842116,0.60601,0.037265,null,null,-21.7275,24.70608,24.14044,21.88124,20.67552,20.22518
1237663784211842320,1237663784211841911,0.484539,0.111743,null,null,-20.3552,23.12236,23.65172,23.38257,22.40008,22.24318,1237663784211841911,0.484539,0.111743,null,null,-20.3552,23.12236,23.65172,23.38257,22.40008,22.24318
1237663784211972347,1237663784211972347,0.279913,0.051874,null,null,-21.984,21.5833,20.17254,18.86449,18.3505,17.93266,1237663784211972347,0.279913,0.051874,null,null,-21.984,21.5833,20.17254,18.86449,18.3505,17.93266
1237663784212104216,1237663784212103988,0.403041,0.064651,null,null,-20.9604,23.268,23.79533,21.73147,21.36189,21.31211,1237663784212103988,0.403041,0.064651,null,null,-20.9604,23.268,23.79533,21.73147,21.36189,21.31211
1237663784212234985,1237663784212234985,0.631035,0.156226,null,null,-20.704,24.81831,23.13752,22.73065,21.82721,20.9281,1237663784212234985,0.631035,0.156226,null,null,-20.704,24.81831,23.13752,22.73065,21.82721,20.9281
1237663784212300530,1237663784212301091,0.368028,0.056612,null,null,-19.3365,23.62935,22.361,20.78944,20.20409,19.87568,1237663784212301091,0.368028,0.056612,null,null,-19.3365,23.62935,22.361,20.78944,20.20409,19.87568
1237663784212301277,1237666407920435913,0.755978,0.045388,null,null,-21.6894,24.18091,23.49023,23.15191,22.39885,22.96634,1237666407920435913,0.755978,0.045388,null,null,-21.6894,24.18091,23.49023,23.15191,22.39885,22.96634
1237663784212496917,1237663784212496917,0.431067,0.128827,null,null,-20.312,25.03903,22.91253,21.84703,21.44768,21.20767,1237663784212496917,0.431067,0.128827,null,null,-20.312,25.03903,22.91253,21.84703,21.44768,21.20767
1237663784212497506,1237663784212496917,0.431067,0.128827,null,null,-20.312,25.77098,23.20003,21.41882,20.84641,20.12493,1237663784212496917,0.431067,0.128827,null,null,-20.312,25.77098,23.20003,21.41882,20.84641,20.12493
1237663784212693548,1237663784212693548,0.283824,0.034009,0.3492133,4.016762E-05,-22.1205,21.90709,20.46103,19.00412,18.4603,18.10226,1237663784212693548,0.283824,0.034009,0.3492133,4.016762E-05,-22.1205,21.90709,20.46103,19.00412,18.4603,18.10226
1237663784212759139,1237663784212759139,0.787642,0.064337,null,null,-21.2908,23.54751,23.35859,22.92553,21.81524,21.45636,1237663784212759139,0.787642,0.064337,null,null,-21.2908,23.54751,23.35859,22.92553,21.81524,21.45636
1237663784212759140,1237663784212759139,0.787642,0.064337,null,null,-21.2908,23.57557,23.79503,23.38973,22.07507,20.99444,1237663784212759139,0.787642,0.064337,null,null,-21.2908,23.57557,23.79503,23.38973,22.07507,20.99444
1237663784212824533,1237663784212824533,0.982936,0.08377,null,null,-22.6663,24.85092,24.2508,23.04124,21.7445,20.88264,1237663784212824533,0.982936,0.08377,null,null,-22.6663,24.85092,24.2508,23.04124,21.7445,20.88264
1237663784212956374,1237663784212955893,0.300176,0.048824,null,null,-21.9556,24.56203,24.32783,22.93365,21.8385,20.78744,1237663784212955893,0.300176,0.048824,null,null,-21.9556,24.56203,24.32783,22.93365,21.8385,20.78744
1237663784212956448,1237663784212956374,-9999,-9999,null,null,-20.5441,23.35691,23.43223,23.17014,22.23626,21.14089,1237663784212956374,-9999,-9999,null,null,-20.5441,23.35691,23.43223,23.17014,22.23626,21.14089
1237663784213021661,1237663784213021661,0.4436,0.116818,null,null,-20.5595,23.84611,23.07813,21.80069,21.20009,21.00191,1237663784213021661,0.4436,0.116818,null,null,-20.5595,23.84611,23.07813,21.80069,21.20009,21.00191
1237663784213086491,1237663784213086491,0.10013,0.031214,0.1384576,1.146309E-05,-19.9045,20.34788,19.06416,18.52226,18.20137,18.08529,1237663784213086491,0.10013,0.031214,0.1384576,1.146309E-05,-19.9045,20.34788,19.06416,18.52226,18.20137,18.08529
1237663784213283071,1237663784213283307,0.394495,0.079198,null,null,-21.5972,21.54683,20.79928,20.3041,20.13512,20.02696,1237663784213283307,0.394495,0.079198,null,null,-21.5972,21.54683,20.79928,20.3041,20.13512,20.02696
1237663784213283072,1237663784213283072,0.231711,0.066872,null,null,-19.4951,22.18029,21.34677,20.77568,20.5537,20.43116,1237663784213283072,0.231711,0.066872,null,null,-19.4951,22.18029,21.34677,20.77568,20.5537,20.43116
1237663784213349325,1237663784213349325,0.282956,0.099739,null,null,-18.8162,25.62196,24.08913,22.39259,21.66359,22.00074,1237663784213349325,0.282956,0.099739,null,null,-18.8162,25.62196,24.08913,22.39259,21.66359,22.00074
1237663784213414300,1237663784213414300,-9999,-9999,null,null,-19.2427,23.22008,22.74234,22.72189,22.32071,21.06888,1237663784213414300,-9999,-9999,null,null,-19.2427,23.22008,22.74234,22.72189,22.32071,21.06888
1237663784213480021,1237663784213480021,0.372709,0.078794,null,null,-21.7316,22.3921,21.48341,20.12629,19.62063,19.27602,1237663784213480021,0.372709,0.078794,null,null,-21.7316,22.3921,21.48341,20.12629,19.62063,19.27602
1237663784213545451,1237663784213545451,0.123844,0.038618,null,null,-19.4529,21.05797,20.00083,19.55848,19.24734,19.24321,1237663784213545452,0.156989,0.117593,null,null,-17.7742,21.05797,20.00083,19.55848,19.24734,19.24321
1237663784213545452,1237663784213545451,0.123844,0.038618,null,null,-19.4529,24.24972,22.14006,21.64171,21.25947,21.78969,1237663784213545452,0.156989,0.117593,null,null,-17.7742,24.24972,22.14006,21.64171,21.25947,21.78969
1237663784213610752,1237663784213610752,0.158345,0.02632,0.1645377,8.028777E-06,-21.5262,19.88791,18.80467,18.09358,17.66961,17.4031,1237663784213610752,0.158345,0.02632,0.1645377,8.028777E-06,-21.5262,19.88791,18.80467,18.09358,17.66961,17.4031
1237663784213610801,1237663784213610802,0.188028,0.046089,0.1649071,4.268728E-05,-20.1063,22.99831,20.03724,18.84659,18.37251,18.01328,1237663784213610802,0.188028,0.046089,0.1649071,4.268728E-05,-20.1063,22.99831,20.03724,18.84659,18.37251,18.01328
1237663784213610802,1237663784213610802,0.188028,0.046089,null,null,-20.1063,21.99149,20.54979,19.70508,19.26064,19.07881,1237663784213610802,0.188028,0.046089,null,null,-20.1063,21.99149,20.54979,19.70508,19.26064,19.07881
1237663784213611181,1237663784213610853,0.431778,0.114779,null,null,-20.3519,26.02448,22.50829,23.07089,22.77877,20.9201,1237663784213610853,0.431778,0.114779,null,null,-20.3519,26.02448,22.50829,23.07089,22.77877,20.9201
1237663784213741803,1237663784213741803,0.206512,0.041208,null,null,-21.013,21.96902,20.26627,19.13908,18.65784,18.31396,1237663784213741803,0.206512,0.041208,null,null,-21.013,21.96902,20.26627,19.13908,18.65784,18.31396
1237663784213807957,1237663784213807957,0.742336,0.060536,null,null,-22.5709,21.47511,21.70727,21.03916,20.14123,19.75366,1237663784213807957,0.742336,0.060536,null,null,-22.5709,21.47511,21.70727,21.03916,20.14123,19.75366
1237663784213873186,1237663784213873186,0.412994,0.115579,null,null,-21.0009,25.7602,22.1406,20.93703,20.5121,20.10392,1237663784213873186,0.412994,0.115579,null,null,-21.0009,25.7602,22.1406,20.93703,20.5121,20.10392
1237663784213938762,1237663784213938755,0.691537,0.116073,null,null,-20.4395,23.50334,22.82913,21.86953,21.60889,21.55849,1237663784213938755,0.691537,0.116073,null,null,-20.4395,23.50334,22.82913,21.86953,21.60889,21.55849
1237663784213938767,1237663784213939239,0.561771,0.04357,null,null,-21.5112,24.68271,22.56692,21.16423,20.66862,20.31481,1237663784213939239,0.561771,0.04357,null,null,-21.5112,24.68271,22.56692,21.16423,20.66862,20.31481
1237663784213938854,1237663784213938854,0.601327,0.056057,null,null,-20.9119,22.56326,22.54271,21.43332,20.67952,20.20945,1237663784213938854,0.601327,0.056057,null,null,-20.9119,22.56326,22.54271,21.43332,20.67952,20.20945
1237663784213938869,1237663784213938872,0.332839,0.118478,null,null,-21.2393,25.28325,22.84111,22.071,21.75268,21.31757,1237663784213938872,0.332839,0.118478,null,null,-21.2393,25.28325,22.84111,22.071,21.75268,21.31757
1237663784214069782,1237663784214069781,0.097005,0.032086,null,null,-19.8635,22.39064,21.44938,20.30458,19.85728,19.66515,1237663784214069781,0.097005,0.032086,null,null,-19.8635,22.39064,21.44938,20.30458,19.85728,19.66515
1237663784214135159,1237663784214135160,-9999,-9999,null,null,-15.5761,23.52822,21.65059,20.68336,20.36964,20.12237,1237663784214135160,-9999,-9999,null,null,-15.5761,23.52822,21.65059,20.68336,20.36964,20.12237
1237663784214462940,1237663784214462940,0.540673,0.178945,null,null,-20.2579,23.45999,22.65741,22.26248,22.04196,21.5945,1237663784214462940,0.540673,0.178945,null,null,-20.2579,23.45999,22.65741,22.26248,22.04196,21.5945
1237663784214463196,1237663784214463196,0.422389,0.067111,null,null,-21.4672,22.96145,22.01524,20.57396,19.93461,19.45317,1237663784214463196,0.422389,0.067111,null,null,-21.4672,22.96145,22.01524,20.57396,19.93461,19.45317
1237663784214463197,1237663784214463196,0.422389,0.067111,null,null,-21.4672,23.97623,23.13956,22.3152,21.92275,22.76052,1237663784214463196,0.422389,0.067111,null,null,-21.4672,23.97623,23.13956,22.3152,21.92275,22.76052
1237663784214528230,1237663784214528230,0.159186,0.040048,null,null,-19.396,21.43295,20.50811,20.03254,19.69026,19.65216,1237663784214528230,0.159186,0.040048,null,null,-19.396,21.43295,20.50811,20.03254,19.69026,19.65216
1237663784214528269,1237663784214528267,0.204291,0.054541,null,null,-20.5004,24.40366,23.19063,22.36716,21.94847,21.75742,1237663784214528266,0.242445,0.044243,null,null,-21.3757,24.40366,23.19063,22.36716,21.94847,21.75742
1237663784214921974,1237663784214921974,0.417356,0.109946,null,null,-21.1331,23.88812,21.91716,20.82895,20.33985,19.88382,1237663784214921974,0.417356,0.109946,null,null,-21.1331,23.88812,21.91716,20.82895,20.33985,19.88382
1237663784215052913,1237663784215052913,0.42295,0.125736,null,null,-20.3367,22.61756,22.1122,21.3183,20.96458,20.66303,1237663784215052913,0.42295,0.125736,null,null,-20.3367,22.61756,22.1122,21.3183,20.96458,20.66303
1237663784215052962,1237663784215052962,0.374715,0.142019,null,null,-21.3391,22.78515,21.4121,20.4343,19.86936,19.61383,1237663784215052962,0.374715,0.142019,null,null,-21.3391,22.78515,21.4121,20.4343,19.86936,19.61383
1237663784215314728,1237663784215314728,0.040016,0.0247,0.02762416,1.650886E-05,-18.0217,19.41144,18.57902,18.31036,18.14347,17.99866,1237663784215314728,0.040016,0.0247,0.02762416,1.650886E-05,-18.0217,19.41144,18.57902,18.31036,18.14347,17.99866
1237663784215314800,1237663784215314800,0.244843,0.047975,null,null,-20.9262,22.8138,20.94024,19.77443,19.23804,18.91146,1237663784215314800,0.244843,0.047975,null,null,-20.9262,22.8138,20.94024,19.77443,19.23804,18.91146
1237663784215315303,1237663784215315303,0.387285,0.134873,null,null,-19.4384,24.34077,23.31913,22.40531,22.10513,22.05232,1237663784215315303,0.387285,0.134873,null,null,-19.4384,24.34077,23.31913,22.40531,22.10513,22.05232
1237663784215315571,1237663784215315303,0.387285,0.134873,null,null,-19.4384,24.80577,24.36822,21.81498,23.80779,23.84497,1237663784215315303,0.387285,0.134873,null,null,-19.4384,24.80577,24.36822,21.81498,23.80779,23.84497
1237663784215708425,1237663784215708441,0.937353,0.110963,null,null,-20.7467,24.81123,22.23368,20.10383,19.38633,18.96633,1237663784215708441,0.937353,0.110963,null,null,-20.7467,24.81123,22.23368,20.10383,19.38633,18.96633
1237663784215708435,1237663784215708435,0.411022,0.085617,null,null,-21.1783,23.42735,22.27337,20.84703,20.21698,20.11144,1237663784215708435,0.411022,0.085617,null,null,-21.1783,23.42735,22.27337,20.84703,20.21698,20.11144
1237663784216036246,1237663784216036246,0.404811,0.089624,null,null,-19.7127,25.76038,23.94967,22.45628,22.74004,21.75029,1237663784216036246,0.404811,0.089624,null,null,-19.7127,25.76038,23.94967,22.45628,22.74004,21.75029
1237663784216101904,1237663784216101648,0.388685,0.102012,null,null,-20.5443,25.18466,23.17704,21.77681,20.61816,19.9216,1237663784216101648,0.388685,0.102012,null,null,-20.5443,25.18466,23.17704,21.77681,20.61816,19.9216
1237663784216166473,1237663784216166473,0.72166,0.115334,null,null,-21.0844,23.08619,21.74864,21.91897,24.3618,21.33346,1237663784216166473,0.72166,0.115334,null,null,-21.0844,23.08619,21.74864,21.91897,24.3618,21.33346
1237663784216298138,1237663784216298138,0.352237,0.090848,null,null,-21.7914,21.5997,20.83529,19.73992,19.29516,19.20218,1237663784216298138,0.352237,0.090848,null,null,-21.7914,21.5997,20.83529,19.73992,19.29516,19.20218
1237663784216494288,1237663784216494288,0.380243,0.071847,null,null,-21.4232,21.46366,21.00238,20.08927,19.74507,19.49833,1237663784216494288,0.380243,0.071847,null,null,-21.4232,21.46366,21.00238,20.08927,19.74507,19.49833
1237663784216559817,1237663784216560510,0.246179,0.13359,null,null,-17.4442,23.03603,22.31579,20.94993,20.49464,20.30425,1237663784216560510,0.246179,0.13359,null,null,-17.4442,23.03603,22.31579,20.94993,20.49464,20.30425
1237663784216691441,1237663784216691410,0.379485,0.060165,null,null,-20.4475,23.94798,23.26668,21.40372,20.77526,20.50764,1237663784216691410,0.379485,0.060165,null,null,-20.4475,23.94798,23.26668,21.40372,20.77526,20.50764
1237663784216691564,1237663784216691565,0.232069,0.071906,null,null,-18.3289,23.98965,22.33702,20.77944,20.19563,20.1418,1237663784216691565,0.232069,0.071906,null,null,-18.3289,23.98965,22.33702,20.77944,20.19563,20.1418
1237663784216691833,1237663784216691441,0.411582,0.054873,null,null,-20.8152,24.82479,23.67065,22.33917,21.15332,20.83132,1237663784216691439,0.605267,0.03843,null,null,-23.2522,24.82479,23.67065,22.33917,21.15332,20.83132
1237663784216887995,1237663784216887991,0.42802,0.095712,null,null,-21.3296,22.66491,21.83302,21.44575,21.33399,21.58438,1237663784216887991,0.42802,0.095712,null,null,-21.3296,22.66491,21.83302,21.44575,21.33399,21.58438
1237663784217083971,1237663784217083990,-9999,-9999,null,null,-18.0421,20.87362,23.90623,23.23292,24.28365,22.25115,1237663784217083990,-9999,-9999,null,null,-18.0421,20.87362,23.90623,23.23292,24.28365,22.25115
1237663784217083972,1237663784217084012,0.902069,0.069652,null,null,-20.3359,20.41223,23.84932,22.81446,23.37992,21.31461,1237663784217084012,0.902069,0.069652,null,null,-20.3359,20.41223,23.84932,22.81446,23.37992,21.31461
1237663784217083973,1237663784217083990,-9999,-9999,null,null,-18.0421,20.24836,23.90413,23.83278,22.44653,21.34059,1237663784217083990,-9999,-9999,null,null,-18.0421,20.24836,23.90413,23.83278,22.44653,21.34059
1237663784217083996,1237663784217083990,-9999,-9999,null,null,-18.0421,20.22258,22.13561,21.24035,20.46919,20.00643,1237663784217083990,-9999,-9999,null,null,-18.0421,20.22258,22.13561,21.24035,20.46919,20.00643
1237663784217084008,1237663784217084565,0.940373,0.127137,null,null,-20.823,24.99128,24.3964,22.78385,21.60863,20.3569,1237663784217084565,0.940373,0.127137,null,null,-20.823,24.99128,24.3964,22.78385,21.60863,20.3569
1237663784217674030,1237663784217674030,0.13362,0.036122,0.1083583,8.327181E-06,-19.4297,21.64934,20.40658,19.80156,19.34767,19.2631,1237663784217674030,0.13362,0.036122,0.1083583,8.327181E-06,-19.4297,21.64934,20.40658,19.80156,19.34767,19.2631
1237663784217870683,1237663784217870683,0.422114,0.063401,null,null,-21.9597,21.92642,21.30345,20.15556,19.70737,19.32948,1237663784217870683,0.422114,0.063401,null,null,-21.9597,21.92642,21.30345,20.15556,19.70737,19.32948
1237663784218001703,1237663784218001703,0.086395,0.058744,null,null,-17.5938,22.96573,21.24762,20.61865,20.50239,21.1673,1237663784218001703,0.086395,0.058744,null,null,-17.5938,22.96573,21.24762,20.61865,20.50239,21.1673
1237663784218656930,1237663784218656930,0.229498,0.033369,null,null,-21.3501,22.60886,20.60285,19.23238,18.66588,18.27863,1237663784218656930,0.229498,0.033369,null,null,-21.3501,22.60886,20.60285,19.23238,18.66588,18.27863
1237663784219181321,1237663784219181320,0.161131,0.022219,null,null,-21.5236,26.19097,22.72567,21.93474,21.58599,21.46035,1237663784219181320,0.161131,0.022219,null,null,-21.5236,26.19097,22.72567,21.93474,21.58599,21.46035
1237663784739733721,1237663784739733721,0.242913,0.026824,null,null,-21.7366,22.52176,20.1435,18.78213,18.24669,17.86614,1237663784739733721,0.242913,0.026824,null,null,-21.7366,22.52176,20.1435,18.78213,18.24669,17.86614
1237663784739733723,1237663784739733723,0.080963,0.05272,null,null,-17.8609,21.37131,20.32786,20.07646,20.09704,20.43387,1237663784739733723,0.080963,0.05272,null,null,-17.8609,21.37131,20.32786,20.07646,20.09704,20.43387
1237663784739734224,1237663784739734547,0.459459,0.089644,null,null,-20.3703,23.71465,23.35421,22.10505,22.01507,21.50087,1237663784739734547,0.459459,0.089644,null,null,-20.3703,23.71465,23.35421,22.10505,22.01507,21.50087
1237663784739799891,1237663784739799891,0.334589,0.102159,null,null,-20.6419,23.36548,21.92468,20.64598,20.22346,19.92869,1237663784739799891,0.334589,0.102159,null,null,-20.6419,23.36548,21.92468,20.64598,20.22346,19.92869
1237663784739864961,1237663784739865460,0.478587,0.116776,null,null,-19.9977,23.54885,23.11206,25.04877,23.86936,22.55219,1237663784739865460,0.478587,0.116776,null,null,-19.9977,23.54885,23.11206,25.04877,23.86936,22.55219
1237663784739864962,1237663784739864957,0.325824,0.119327,null,null,-18.976,22.42748,22.37782,22.03556,21.08981,21.02115,1237663784739864957,0.325824,0.119327,null,null,-18.976,22.42748,22.37782,22.03556,21.08981,21.02115
1237663784739996013,1237663784739996013,0.382015,0.09676,null,null,-20.6263,21.82702,21.41622,20.74844,20.53776,20.32393,1237663784739996013,0.382015,0.09676,null,null,-20.6263,21.82702,21.41622,20.74844,20.53776,20.32393
1237663784740127188,1237663784740127188,0.379288,0.073772,null,null,-19.0337,24.05869,24.03551,22.63529,21.93863,21.59852,1237663784740127188,0.379288,0.073772,null,null,-19.0337,24.05869,24.03551,22.63529,21.93863,21.59852
1237663784740258720,1237663784740193055,0.388567,0.03246,null,null,-22.1398,24.5408,23.98632,22.2641,21.93027,22.46377,1237663784740193055,0.388567,0.03246,null,null,-22.1398,24.5408,23.98632,22.2641,21.93027,22.46377
1237663784740323915,1237663784740323915,0.433837,0.081655,null,null,-20.6101,23.37354,22.394,21.32768,21.09023,20.8047,1237663784740323915,0.433837,0.081655,null,null,-20.6101,23.37354,22.394,21.32768,21.09023,20.8047
1237663784740389519,1237663784740389927,0.677593,0.144847,null,null,-19.9203,23.4346,23.17248,22.37701,21.87459,21.59865,1237663784740389927,0.677593,0.144847,null,null,-19.9203,23.4346,23.17248,22.37701,21.87459,21.59865
1237663784740389927,1237663784740389927,0.677593,0.144847,null,null,-19.9203,23.76002,23.47386,22.77454,22.35599,21.07391,1237663784740389927,0.677593,0.144847,null,null,-19.9203,23.76002,23.47386,22.77454,22.35599,21.07391
